Place,Name,Gender,Time
5550,Alexis Avishur,F,3:51:09
5551,Kelly Madden,F,3:51:09
5552,Zachary MacTavish,M,3:51:10
5553,Lawrence Palmer,M,3:51:10
5554,Tuomas Tammela,M,3:51:10
5555,Tim Ehardt,M,3:51:10
5556,Jacob Lebowitz,M,3:51:11
5557,Max Bluestone,M,3:51:11
5558,Claire Atkinson,F,3:51:12
5559,Benedict Ferro,M,3:51:12
5560,Corey Scott,M,3:51:13
5561,Christian Larsen,M,3:51:13
5562,Moritz Brill,M,3:51:13
5563,Zachary Anderson,M,3:51:13
5564,Eric Goldstein,M,3:51:14
5565,Samuel Zanardo,M,3:51:14
5566,Elena Afanasenkov,F,3:51:14
5567,Tianna Biscone,F,3:51:14
5568,Stephen Kaminsky,M,3:51:14
5569,Jeffrey Wollman,M,3:51:15
5570,Lindsay Davis,F,3:51:15
5571,Katherine Ferris,F,3:51:16
5572,Kathryn Haderlein,F,3:51:16
5573,Jon Deitchman,M,3:51:16
5574,Raghavan Sullivan,M,3:51:16
5575,Brennan Donohue,M,3:51:17
5576,Ashley Mastronardi,F,3:51:17
5577,Kenneth Jost,M,3:51:18
5578,Toby Tanser,M,3:51:18
5579,Chriz Ramiscal,M,3:51:18
5580,Aaron Russell,M,3:51:19
5581,Erin Russell,F,3:51:19
5582,Andrew Brehm,M,3:51:19
5583,Charrissa Lin,F,3:51:20
5584,James Ramseur,M,3:51:20
5585,David Lefcourt,M,3:51:20
5586,Joseph Davies,M,3:51:20
5587,Lisa Strom,F,3:51:21
5588,Taras Gural,M,3:51:21
5589,Richard Rosenfeld,M,3:51:21
5590,Luke Bongiorno,M,3:51:22
5591,Mark Veblen,M,3:51:22
5592,Yi Han Goh,M,3:51:23
5593,Emma Getsinger,F,3:51:23
5594,Chris Swezey,M,3:51:23
5595,Julian Garces,M,3:51:23
5596,Jason Montgomery,M,3:51:23
5597,Max Williams,M,3:51:23
5598,Samuel Floyd,M,3:51:24
5599,Will Jackson,M,3:51:24
5600,Douglas Martin,M,3:51:24
5601,Habibi Rodriguez,M,3:51:26
5602,Glen Reid,M,3:51:26
5603,Christopher Obalde,M,3:51:26
5604,Holly Curtis,F,3:51:26
5605,Andrew Margve,M,3:51:26
5606,Kate Kober,F,3:51:26
5607,Timothy Kober,M,3:51:27
5608,Johanna Williams,F,3:51:27
5609,Lisa Cheung,F,3:51:27
5610,Torren Peebles,M,3:51:28
5611,Nicholas New,M,3:51:28
5612,Ronald Sanchez Trejos,M,3:51:28
5613,Cassandra Guelfi,F,3:51:30
5615,Zack Wholley,M,3:51:30
5614,Victor Perea,M,3:51:30
5616,Utkarsh Kumar,M,3:51:31
5617,Michael Hemway,M,3:51:32
5618,Brooks Marion,M,3:51:32
5619,Stephanie Gaynor,F,3:51:32
5620,Ryan Matisko,M,3:51:33
5621,Kelly McNoble,F,3:51:33
5622,Perrine Dowding,F,3:51:33
5623,Caitlin O'Keefe,F,3:51:33
5624,Stephanie Oshva,F,3:51:33
5625,Tariq Mundiya,M,3:51:34
5626,Claire Drake,F,3:51:34
5627,Eric Anderson,M,3:51:35
5628,Holden Rosen Grupp,M,3:51:35
5629,Jonathan Miller,M,3:51:35
5630,Kristen Barlow,F,3:51:36
5631,Nicholas Vasta,M,3:51:36
5632,Richie Reyes,M,3:51:36
5633,Daniel Brady,M,3:51:37
5634,Peter Cerclay,M,3:51:37
5635,Brian Henry,M,3:51:37
5636,Hitesh Mahajan,M,3:51:37
5637,Zachary Furqueron,M,3:51:37
5638,Emily Thorsen,F,3:51:38
5639,Peter Hill,M,3:51:38
5640,Richard Deng,M,3:51:38
5641,Annie Jackson,F,3:51:38
5642,Mani Krishnamurthy,M,3:51:38
5643,Mauricio Corrales,M,3:51:38
5644,Rowland Boateng,M,3:51:39
5645,Brian Vera,M,3:51:40
5646,Daniel Klarkowski,M,3:51:40
5647,Astrid Novelo,F,3:51:41
5648,Yuan Zhang,F,3:51:41
5649,Andres Juarez,M,3:51:41
5650,Andrea Lombardi,M,3:51:41
5651,Thomas Grotz,M,3:51:42
5652,Jay Lehman,M,3:51:42
5653,Gerald Ouderkirk,M,3:51:43
5654,Lauren Namdar,F,3:51:43
5655,Venkatesh Kidambi,M,3:51:44
5656,Andy Weiss,M,3:51:44
5657,Ricky Camilleri,M,3:51:44
5658,Fabian Caicedo,M,3:51:44
5659,Kevin Staples,M,3:51:45
5660,Madeline Condulis,F,3:51:45
5661,Ari Bell,M,3:51:45
5662,Stephen Bugeya,M,3:51:45
5663,Matthew Monahan,M,3:51:46
5664,Tak Chan,M,3:51:46
5665,Eric Kirby,M,3:51:48
5666,Joseph Conley,M,3:51:48
5667,Chris Marpo,M,3:51:48
5668,Nicolas Osio,M,3:51:48
5669,Felipe Cisneros,M,3:51:48
5670,Tara Fowler,F,3:51:48
5671,Nicole Nalazek,F,3:51:49
5672,Robert Kessel,M,3:51:49
5673,Rebeca Solano,F,3:51:50
5674,Katie Thiede,F,3:51:51
5675,Patricia Connelly,F,3:51:51
5676,William Sloneker,M,3:51:51
5677,Jessica Fallis,F,3:51:51
5678,Rudy Garcia-Tolson,M,3:51:52
5679,Jennifer Wooley,F,3:51:52
5680,Mark Colon,M,3:51:52
5681,Timothy Fullam,M,3:51:52
5682,Belinda Molina Tipkelan,F,3:51:54
5683,Matteo Danieletto,M,3:51:54
5684,Dimitri Korvyakov,M,3:51:54
5685,Liz Williams,F,3:51:54
5686,Aileen Tobin,F,3:51:54
5687,Dave Edquilang,M,3:51:54
5688,Hugo Vindas,M,3:51:55
5689,Matthew Vincent,M,3:51:55
5690,Natalia Saldaña,F,3:51:57
5691,Ashley Robin,F,3:51:57
5692,Nate Dooley,M,3:51:57
5693,Kate Dowling,F,3:51:58
5694,Jason Musante,M,3:51:58
5695,Jennifer O'Neill,F,3:51:58
5696,Jim Roberts jr,M,3:51:59
5697,Jeffrey Russo,M,3:51:59
5698,Micaela Naibryf,F,3:51:59
5699,James Monaghan,M,3:51:59
5700,Margaret Pollack,F,3:51:59
5701,Lisa McCreary,F,3:52:00
5702,Beth Anzia,F,3:52:00
5703,Sara Cahill,F,3:52:01
5704,Patricia Soto Márquez,F,3:52:01
5705,Amnon Leibowitz,M,3:52:01
5706,Kim Glaze,F,3:52:02
5707,Christopher Adam Hall,M,3:52:02
5708,Katie Lane,F,3:52:03
5709,Thomas Leonard,M,3:52:03
5710,Sergio Tufik,M,3:52:03
5711,Julie Montone,F,3:52:03
5712,Patricia Choux,F,3:52:03
5713,Jordan Francke,M,3:52:04
5714,John Riordan,M,3:52:04
5715,Genevieve DeBose,F,3:52:04
5716,Christine O'Donnell,F,3:52:04
5717,Alyssa Montone,F,3:52:05
5718,Riccardo Squarcina,M,3:52:05
5719,Nicolas Halsted,M,3:52:05
5720,James Riley,M,3:52:05
5721,Lauren Bolshakov,F,3:52:06
5722,Kristoffer Steiner,M,3:52:06
5723,Janet Chi,F,3:52:09
5724,Clare Portinga,F,3:52:09
5725,Kevin Long,M,3:52:09
5726,Olivier Hardouin,M,3:52:10
5727,Slobodan Petkovich,M,3:52:10
5728,Carolyn Molloy,F,3:52:11
5729,Mike Nicolas,M,3:52:11
5730,Aurelie Hardouin,F,3:52:11
5731,Albert Vizcarra,M,3:52:11
5732,James Egan,M,3:52:11
5733,Felipe Montoya,M,3:52:12
5734,Ellen Su,F,3:52:13
5735,David South,M,3:52:13
5736,Kyle Blanco,M,3:52:14
5737,Rachel Harris,F,3:52:14
5738,Meredith Carriker,F,3:52:15
5739,Christine Dunn,F,3:52:15
5740,Ellena Linden,F,3:52:15
5741,Karen Hoch,F,3:52:15
5742,Karen Canales,F,3:52:15
5743,Evan Felts,M,3:52:15
5744,Taylor Noble,M,3:52:16
5745,Esteban Valverde,M,3:52:16
5746,Ernest Tulier,M,3:52:16
5747,Jason Zajac,M,3:52:16
5748,Kerry Ann O'Connor,F,3:52:17
5749,Michelle Karlin,F,3:52:17
5750,Joshua Knapp,M,3:52:17
5751,Mariano Uberti,M,3:52:17
5752,Maurice Robinson,M,3:52:18
5753,Jack Keller,M,3:52:18
5754,Lande Ma,M,3:52:19
5755,Neil Tipograph,M,3:52:19
5756,Drew TIdwell,M,3:52:19
5757,Lauren Hildebrand,F,3:52:19
5758,Joe Carter,M,3:52:20
5759,Tadashi Saito,M,3:52:20
5760,Ryan Ford,M,3:52:20
5761,Douglas Gatlin,M,3:52:20
5762,Robert Dziedzic,M,3:52:20
5763,Esther Young,F,3:52:20
5764,Rodolfo Aldana,M,3:52:21
5765,Jeff Chen,M,3:52:21
5766,Robert Laitman,M,3:52:21
5767,John David Rodriguez,M,3:52:21
5768,Omar Saenz Moreno,M,3:52:22
5769,Richard Ervais,M,3:52:22
5770,Denise Iannizzotto,F,3:52:22
5771,Julie O'Meara,F,3:52:23
5772,Jennifer Coyne,F,3:52:23
5773,Wilmer Quintero,M,3:52:23
5774,Albert Winyard,M,3:52:23
5775,James King,M,3:52:23
5776,Michael Orth,M,3:52:24
5777,Kevin Krauss,M,3:52:24
5778,Maureen Joyce,F,3:52:24
5779,Natalie Gleed,F,3:52:25
5780,Andrew Kehoe,M,3:52:25
5781,Darris Crandall,M,3:52:25
5782,Jose Guerrero,M,3:52:26
5783,Nicholas Partie,M,3:52:26
5784,Javier Segura,M,3:52:26
5785,Vincent Talamo,M,3:52:26
5786,Karina Garduno,F,3:52:26
5787,Alysha Sewall,F,3:52:26
5788,Zouhair Benkirane,M,3:52:26
5789,Tomas Corredor,M,3:52:27
5790,Alecia Oleyourryk,F,3:52:27
5791,Eric Luong,M,3:52:28
5792,John Zielinski,M,3:52:28
5793,Miguel Correa,M,3:52:28
5794,Jack OBrien,M,3:52:28
5795,Leah Hollingsworth,F,3:52:29
5796,Jennifer Young,F,3:52:29
5797,Larue Fitch,M,3:52:29
5798,Tara Stonex,F,3:52:29
5799,Edouard Darres,M,3:52:29
5800,Timothy Reistetter,M,3:52:30
5801,Antonio Villamil,M,3:52:30
5802,Eliana Kaplan,F,3:52:30
5803,Katherine Twigg,F,3:52:31
5804,Alberto Lorenzi,M,3:52:31
5805,Matthew Blank,M,3:52:31
5806,Jennifer Ares-Cruz,F,3:52:32
5807,Azwad Sourav,M,3:52:32
5808,Sarah Mennone Chiriaco,F,3:52:32
5809,Tara Joyce,F,3:52:32
5810,Lara Saab,F,3:52:33
5811,Tim Kemp,M,3:52:33
5812,David Silverman,M,3:52:33
5813,Rachel Womer,F,3:52:33
5814,Benjamin Plummer,M,3:52:34
5815,Lauren Hitchins,F,3:52:34
5816,Nick Arrington,M,3:52:34
5817,Ariel Smotrich,M,3:52:34
5818,Nicholas Koskinen,M,3:52:34
5819,Gina Crissman,F,3:52:34
5820,Johannes Hanekom,M,3:52:34
5821,Rocio Fields,F,3:52:35
5822,Chris Watkins,M,3:52:35
5823,Brian Newborn,M,3:52:35
5824,Jonathan Haley,M,3:52:36
5825,Marla Wasserman,F,3:52:36
5826,Ari Jacobs,M,3:52:36
5827,Jay Arbour,M,3:52:37
5828,Laurence Gonzalez,M,3:52:38
5829,Michael Lutz,M,3:52:38
5830,Damian Velez,M,3:52:38
5831,Jessica Cingel,F,3:52:38
5832,Joshua Allen-Dicker,M,3:52:38
5833,Eric Lederer,M,3:52:38
5834,Luis Vargas,M,3:52:39
5835,Mykhaylo Senderskyy,M,3:52:39
5836,Naomi Ryan,F,3:52:39
5837,Alexandr Shvedun,M,3:52:39
5838,Savannah Davis,F,3:52:39
5839,Kip Chappelle,M,3:52:40
5840,Robert Gitto,M,3:52:40
5841,Maksym Nefodov,M,3:52:40
5842,Ashley Glenn,F,3:52:40
5843,Sonja Henning,F,3:52:42
5844,Caitlin Ingrilli,F,3:52:42
5845,Dudley Raine,M,3:52:42
5846,Jaime Escalante,M,3:52:42
5847,Kyle Beauchamp,M,3:52:42
5848,Thomas Gerald,M,3:52:43
5849,Lili Ezrapour,F,3:52:44
5850,Jake Tarricone,M,3:52:44
5851,Maggie Shields,F,3:52:44
5852,Steve Wilson,M,3:52:44
5853,Jeffrey Kaplan,M,3:52:44
5854,Michael Blancato,M,3:52:45
5855,Adam Lerner,M,3:52:46
5856,Michael Racioppo,M,3:52:46
5857,Isabelle Luongo,F,3:52:46
5858,Alma Hernandez Garcia,F,3:52:46
5859,Marc Thompson,M,3:52:46
5860,Joshua Heim,M,3:52:46
5861,Jeremiah De Guzman,M,3:52:46
5862,Brittany Annis,F,3:52:46
5863,Nicole Stamm,F,3:52:48
5864,Michael Ashley,M,3:52:48
5865,Carles Alonso Torras,M,3:52:49
5866,Donna Finney,F,3:52:49
5867,Pamela Moron,F,3:52:49
5868,Sergio Aguiar,M,3:52:49
5869,Ouigi Theodore,M,3:52:49
5870,Zach Garinger,M,3:52:50
5871,Joshua Bergman,M,3:52:50
5872,Nicole Ross,F,3:52:50
5873,Colm McGread,M,3:52:51
5874,Jorge Mendoza Mendez,M,3:52:51
5875,Kristin Sammon,F,3:52:51
5876,Ricardo Silva,M,3:52:51
5877,Kosta Kleyman,X,3:52:51
5878,John Schreck,M,3:52:51
5879,Sun-Lung Lee,M,3:52:52
5880,Jotaro Hamada,M,3:52:52
5881,Matt Zikaras,M,3:52:52
5882,Molly Shepherd,F,3:52:52
5883,Luca Arrigoni,M,3:52:52
5884,Manuel Cardenas,M,3:52:52
5885,Julio Friedmann,M,3:52:52
5886,Thomas Ciha,M,3:52:53
5887,Sean McCaskill,M,3:52:53
5888,Christina Conte,F,3:52:53
5889,Ilya May,M,3:52:53
5890,Brian Sha,M,3:52:53
5891,Katrina Smith,F,3:52:53
5892,Joseph Nocciolino,M,3:52:54
5893,Chen Hong,F,3:52:54
5894,Jeremy Cicurel,M,3:52:54
5895,Annelise Broussard,F,3:52:54
5896,Robert Cossentino,M,3:52:54
5897,Angelita Garduño Gomez,F,3:52:55
5898,Matthieu Bourrel,M,3:52:55
5899,Javier Badilla,M,3:52:55
5900,Fernando Cornejo,M,3:52:55
5901,Olivia Rees,F,3:52:55
5902,Daniel Gerard,M,3:52:57
5903,Jena Postma,F,3:52:58
5904,Thomas Rogan,M,3:52:59
5905,Yuan Hu,M,3:52:59
5906,Frank Orlando,M,3:52:59
5907,Kelli Buck,F,3:52:59
5908,John Delara,M,3:52:59
5909,David Lombard,M,3:53:00
5910,Mark Shore,M,3:53:00
5911,Lauren Linekin,F,3:53:00
5912,Michael Bosl,M,3:53:00
5913,Robert Casellas Jr,M,3:53:00
5914,Varun Shetty,M,3:53:01
5915,Erik Christiansen,M,3:53:01
5916,Michael Rodgers,M,3:53:01
5917,Eric Pascual,M,3:53:01
5918,Donald Eggert III,M,3:53:01
5919,Emily Kamen,F,3:53:02
5920,Sarah Stafford,F,3:53:03
5921,Miljan Krvavac,M,3:53:03
5922,Ana Hernandez Vanegas,F,3:53:03
5923,Michael Mocharla,M,3:53:03
5924,James Blanchard,M,3:53:03
5925,Max Esteves,M,3:53:04
5926,Pamela Erni,F,3:53:04
5927,David Kennedy,M,3:53:04
5928,Amelia Sawyers,F,3:53:05
5929,Ratna Steden,F,3:53:06
5930,Anne Cullens,F,3:53:06
5931,Nick Papera,M,3:53:06
5932,Elizabeth Friberg,F,3:53:07
5933,Emily Sulanowski,F,3:53:07
5934,Jeffrey Derman,M,3:53:07
5935,Lora Liu,F,3:53:08
5936,Gabrielle Lee,F,3:53:08
5937,Darin Soler,M,3:53:09
5938,Alexander Metz,M,3:53:09
5939,Darby Nelson,F,3:53:10
5940,Sonya Brauchle,F,3:53:10
5941,James Palmer,M,3:53:10
5942,Thomas Dempsey,M,3:53:10
5943,Gloryte Rubio,F,3:53:11
5944,Michael Nuciforo,M,3:53:11
5945,Jesus Ruiz,M,3:53:11
5946,Vikram Saxena,M,3:53:12
5947,Joy Tinnes,F,3:53:12
5948,Dmitry Sharlot,M,3:53:12
5949,Kevin Lydon,M,3:53:13
5950,Julie Slok,F,3:53:13
5951,Carol Herring,F,3:53:13
5952,Jacqueline McCormick,F,3:53:13
5953,Daniela Romero-Amaya,F,3:53:13
5954,Fabio Di Giammarco,M,3:53:13
5955,Bryan Perry,M,3:53:14
5956,Jed Laskowitz,M,3:53:14
5957,Meghan Hom,F,3:53:14
5958,Timothy Miley,M,3:53:14
5959,Britney Caceres,F,3:53:14
5960,Kristan Coppola,F,3:53:15
5961,Luis Carlos Zhanay,M,3:53:15
5962,Lisa Testa,F,3:53:15
5963,Carolyn Veilleux,F,3:53:15
5964,Logan Hunt,M,3:53:15
5965,Sabrina Feddal,F,3:53:15
5966,Jay Shuffield,M,3:53:15
5967,Meghan Robinson,F,3:53:15
5968,Christopher Lawrence,M,3:53:16
5969,Ellie Oglesby,F,3:53:17
5970,Humberto Ruiz Garcia,M,3:53:18
5971,Murphy Mitchell,M,3:53:18
5972,Mike Darling,M,3:53:18
5973,Graham Parsons,M,3:53:19
5974,Rosalva Sanchez,F,3:53:19
5975,Lauren Begasse,F,3:53:19
5976,Andres Asturias,M,3:53:20
5977,Lomer Pierre-Philippe,M,3:53:20
5978,Lauren Shaner,F,3:53:20
5979,Peter Sikorski,M,3:53:20
5980,Chuck Stineford,M,3:53:20
5981,Philip Lorish,M,3:53:21
5982,Gavin Batty,M,3:53:22
5983,Maria Pérez,F,3:53:22
5984,Kayla Weatherman,F,3:53:22
5985,Marcus Mumford,M,3:53:22
5986,Vina Hoang,F,3:53:22
5987,Gabrielle Severiano,F,3:53:23
5988,Daniel Berkowitz,M,3:53:23
5989,Joshua Wong,M,3:53:24
5990,Joseph Ellis,M,3:53:24
5991,Xavier Zambrana,M,3:53:24
5992,Yolanda Hernandez,F,3:53:24
5993,Frederick Meyerson,M,3:53:24
5994,Davide Esposito,M,3:53:25
5995,Harrison Duhr,M,3:53:25
5996,Sean Clancy,M,3:53:26
5997,Paul Weber,M,3:53:26
5998,Kwok Kin Wong,M,3:53:27
5999,Nicole Raimondo,F,3:53:27
6000,Juan Carlos Luna,M,3:53:27
6001,Rachel Soyk,F,3:53:27
6002,Terence Gerchberg,M,3:53:27
6003,Ligia Aguirre,F,3:53:28
6004,Michael Keating,M,3:53:28
6005,Thirupathikannan Perumal,M,3:53:28
6006,Megan Safino,F,3:53:29
6007,Greg Roelants,M,3:53:29
6008,Liza Fefferman,F,3:53:29
6009,William Gambling,M,3:53:29
6010,Olaf Andrieu,M,3:53:29
6011,Austyn Hurwitz,F,3:53:31
6012,Marissa Lopez,F,3:53:31
6013,Javier Rachitoff,M,3:53:32
6014,Michael Brereton,M,3:53:32
6015,Nellie Gold-Pastor,F,3:53:32
6016,Caroline Keller,F,3:53:33
6017,Alex O'Brien,M,3:53:33
6018,Karina Malinova,F,3:53:33
6019,David Greenberg,M,3:53:33
6020,Bryan Ehnstrom,M,3:53:34
6021,Robert Pang,M,3:53:34
6022,Geraldine Epinette,F,3:53:34
6023,Padraig Carragher,M,3:53:35
6024,Audrey Allen,F,3:53:35
6025,Angie Kim,F,3:53:36
6026,Michael Kassabian,M,3:53:36
6027,Jimmy Johnson,M,3:53:36
6028,Jason Cooper,M,3:53:37
6029,Sandra Seppalainen,F,3:53:37
6030,Minji Wong,F,3:53:37
6031,Katrina McGowan,F,3:53:37
6032,Luis Betancourt,M,3:53:37
6033,Matthew Dier,M,3:53:38
6034,Shawn Eckardt,M,3:53:38
6035,Lee Jessy Villar Marte,F,3:53:38
6036,Witold Szymanski,M,3:53:39
6037,David Keeffe,M,3:53:40
6038,Perry McGee,M,3:53:40
6039,Erin Woop,F,3:53:40
6040,Jennifer Rumel,F,3:53:40
6041,Chibo Qian,M,3:53:41
6042,Lisa Fernandez-Cruz,F,3:53:41
6043,Michael Dolan,M,3:53:41
6044,Kelly McNamee,F,3:53:42
6045,Eduardo Ramírez Salinas,M,3:53:42
6046,Erwin Haberda,M,3:53:43
6047,Michael Ekema-Agbaw,M,3:53:43
6048,Griselda Gonzalez,F,3:53:44
6049,Elizabeth Nagraj,F,3:53:45
6050,Christine Moraru,F,3:53:45
6051,Paola Garcia Cardenas,F,3:53:45
6052,Sharla Austin,F,3:53:45
6053,Katie Mohlenhoff,F,3:53:45
6054,Jacqueline Ball,F,3:53:45
6055,Dolores Herrera,F,3:53:46
6056,Joseph McDonald,M,3:53:46
6057,Kate Kelly,F,3:53:46
6058,Grant Accurso,M,3:53:46
6059,Rodrigo Vega,M,3:53:46
6060,Matthew Weiss,M,3:53:47
6061,Angel MartinezJr,M,3:53:47
6062,Alexa Bonanno,F,3:53:47
6063,Bradley Ashley,M,3:53:47
6064,Alexandra Bonvouloir,F,3:53:47
6065,Kylie Nagy,F,3:53:47
6066,Margaret Monson,F,3:53:48
6067,David Gettis,M,3:53:48
6068,Michael Rufino,M,3:53:48
6069,Jim Maffezzoli,M,3:53:48
6070,Jeremy Berdugo,M,3:53:49
6071,Patricia Dzuris,F,3:53:49
6072,Noriel Simsuangco,M,3:53:49
6073,Alex Adamczyk,M,3:53:49
6074,Christine McWilliams,F,3:53:49
6075,Jennifer Piazza,F,3:53:50
6076,Ted Hibben,M,3:53:50
6077,Christopher Duwe,M,3:53:50
6078,Rod Robey,M,3:53:51
6079,Merin Shekitka,F,3:53:51
6080,Kaitlin Hearn,F,3:53:52
6081,Kelly Shekitka,M,3:53:52
6082,Brandon Jones,M,3:53:52
6083,Jamie Metzl,M,3:53:52
6084,Gray Malias,F,3:53:52
6085,Kelly Dulka,F,3:53:53
6086,Daniel Sass,M,3:53:53
6087,Maria Gardell,F,3:53:54
6088,Leonardo Trasande,M,3:53:54
6089,Thomas Verbeken,M,3:53:54
6090,Amelia Landberg,F,3:53:54
6091,Jean-Marie Truelle,M,3:53:55
6092,Andrea Giudici,M,3:53:55
6093,Adam Wynne,M,3:53:55
6094,Jeremy Wimmer,M,3:53:55
6095,Glen Delman,M,3:53:56
6096,Dugald Loughnan,M,3:53:56
6097,Daniel Heller,M,3:53:56
6098,Hiromi Nobata,F,3:53:56
6099,Rosita Myhaliuk,F,3:53:56
6100,Taryn Stewart,F,3:53:56
6101,Frederic Gabern,M,3:53:57
6102,Thomas Amato,M,3:53:57
6104,Anna Gribovsky,F,3:53:57
6103,Mikah Meyer,M,3:53:57
6105,Fulton Murray,M,3:53:57
6106,Catherine Mackay,F,3:53:58
6107,Erika Santiago,F,3:53:58
6108,James Hoffman,M,3:53:58
6109,Igor Vorobeychik,M,3:53:58
6110,Peter Zelem,M,3:53:58
6111,Gilberto Nevarez Fallad,M,3:53:59
6112,Madelyne Leibinger,F,3:54:00
6113,Joy Liu,F,3:54:00
6114,Henry Brown,M,3:54:01
6115,Stephen Greaves,M,3:54:01
6116,Erik Hansen,M,3:54:01
6117,Jonathan Casterline,M,3:54:01
6118,Pawel Bargiel,M,3:54:02
6119,Chris Felicetta,M,3:54:02
6120,Casey Dahl,M,3:54:02
6121,Alex Abrante,M,3:54:02
6122,Talia Petashnick,F,3:54:02
6123,Kayler Body,M,3:54:03
6124,Henry Toro,M,3:54:03
6125,Andrew Gallagher,M,3:54:04
6126,Robbie Brown,M,3:54:04
6127,Nathan Catucci,M,3:54:05
6128,Spencer Dukoff,M,3:54:05
6129,Javier Diaz de Leon Galarza,M,3:54:06
6130,Seamus Blair,M,3:54:06
6131,Kevin Keelen,M,3:54:06
6132,Macie Tendrich,F,3:54:07
6133,Angel Valle,M,3:54:07
6134,Mary Burke,F,3:54:08
6135,Yelena Basova,F,3:54:08
6136,Erik Andersson,M,3:54:08
6137,Brendan Leonard,M,3:54:08
6138,Charles Wilson,M,3:54:09
6139,Nicole Nelson,F,3:54:09
6140,Mary Shore,F,3:54:09
6141,Olga Bidny,F,3:54:10
6142,Yen Lam,F,3:54:10
6143,Artur Spiguel,M,3:54:10
6144,Renaud Boissy,M,3:54:10
6145,Joseph Nelly,M,3:54:12
6146,Gail Shurlow,F,3:54:12
6147,Erin Borg,F,3:54:12
6148,Jesus Rivera,M,3:54:12
6149,Sarah Yu,F,3:54:13
6150,Karen Mac,F,3:54:13
6151,Lee Ann Bush,F,3:54:13
6152,Shannon O'Neill,F,3:54:14
6153,Jorge Mitey,M,3:54:14
6154,Luis Ruigomez,M,3:54:14
6155,Marc Mazzucco,M,3:54:14
6156,Flor Trasviña,F,3:54:15
6157,Hugo Andrade,M,3:54:16
6158,Fengling Liu,F,3:54:17
6159,Ingrid Schulz,F,3:54:17
6160,Kelsey Cohen,F,3:54:17
6161,Alison Lynch,F,3:54:17
6162,Ricardo Estrada,M,3:54:17
6163,Norapol Youngphitak,M,3:54:17
6164,Ashley Chroniger,F,3:54:17
6165,Jesse Huskey,M,3:54:17
6166,Julia Breedon,F,3:54:18
6167,Mark Su,M,3:54:18
6168,Kaitlin Halloran,F,3:54:18
6169,Andrew Presta,M,3:54:18
6170,Ben Wernberg,M,3:54:19
6171,Chad Benoit,M,3:54:19
6172,Katarzyna Piekut,F,3:54:19
6173,Liz Polzello,F,3:54:19
6174,Rohil Shah,M,3:54:20
6175,Elizabeth Larkin,F,3:54:20
6176,James Bradbury,M,3:54:21
6177,Elvis Ceballos,M,3:54:21
6178,Ian Ghent,M,3:54:21
6179,Morgan Maradian,F,3:54:21
6180,Harrison Lane,M,3:54:22
6181,Valentina Rodríguez,F,3:54:23
6182,Jaime Ryan,F,3:54:23
6183,Sean Nakamura,M,3:54:24
6184,Sarah McGowan,F,3:54:25
6185,Stephen Sims,M,3:54:25
6186,Paul Maddison,M,3:54:25
6187,Eduardo Schwartz,M,3:54:25
6188,Bjorg Klem,F,3:54:26
6189,Brad Gabel,M,3:54:26
6190,Laura Blanksby,F,3:54:27
6191,Gaurav Gandhi,M,3:54:28
6192,Lucie Bloom,F,3:54:28
6193,Tyler Groff,M,3:54:29
6194,Mauricio Reyes,M,3:54:29
6195,Glenn Gierek,M,3:54:29
6196,Gianluigi Esposito,M,3:54:29
6197,Hee Jin Kang,F,3:54:29
6198,Mazin Manal,M,3:54:29
6199,Michelle Lerner,F,3:54:30
6200,Vincent Matano,M,3:54:30
6201,Maud Lansiaux,F,3:54:30
6202,Pat Evans,F,3:54:30
6203,Lauren Piccolo,F,3:54:31
6204,Charles Singer,M,3:54:31
6205,Andrew Schwartz,M,3:54:31
6206,John Navarrete,M,3:54:31
6207,Joseph Rhee,M,3:54:31
6208,Shannon McGoldrick,F,3:54:31
6209,Maggie O'Neill,F,3:54:31
6210,Matthias Neill,M,3:54:32
6211,Phil Wahba,M,3:54:32
6212,Stephanie Madsen,F,3:54:32
6213,Hao Pan,M,3:54:32
6214,Sara Naef Maino,F,3:54:32
6215,Evanthia Vranas,F,3:54:33
6216,Michael Henrici,M,3:54:33
6217,Vladyslav Burdeinyi,M,3:54:33
6218,Stanton Leavitt,M,3:54:34
6219,Steven Getz,M,3:54:34
6220,Dennis Beggs,M,3:54:34
6221,Milbana Pietroni,F,3:54:35
6222,Florencia Grillo,F,3:54:35
6223,Amy Fraley,F,3:54:35
6224,Alexey Nidziy,M,3:54:35
6225,Emmanuel Gutiérrez Castillo,M,3:54:35
6226,Kathryn Gazso,F,3:54:35
6227,Missy Rabeni,F,3:54:36
6228,Cynthia Young,F,3:54:36
6229,Arthur Revellese,M,3:54:36
6230,Olivia Kuykendall,F,3:54:36
6231,Meghan Gardner,F,3:54:36
6232,Molly Quinn,F,3:54:36
6233,Nichole Vanderhoof,F,3:54:36
6234,Kleber Niza,M,3:54:37
6235,Raul Gutierrez,M,3:54:37
6236,Serena Kantz,F,3:54:37
6237,Joshua Landay,M,3:54:37
6238,Sarah Yarnall,F,3:54:37
6239,Tracy Feldesman,F,3:54:38
6240,Joan Bertran Arque,M,3:54:38
6241,Amelie Bisoc,F,3:54:38
6242,Diane Ning,F,3:54:38
6243,William O'Connell,M,3:54:38
6244,Ari Scott,F,3:54:38
6245,Peter Cammarano,M,3:54:40
6246,Daniel Moline,M,3:54:41
